X,Y,FID,id,modified,language,rights,rightsHolder,bibliographicCitation,institutionCode,collectionCode,basisOfRecord,catalogNumber,occurrenceRemarks,individualID,individualCount,sex,occurrenceStatus,eventDate,year,waterBody,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,footprintWKT,georeferenceRemarks,scientificNameID,scientificName,kingdom,phylum,class,order_,family,genus,subgenus,specificEpithet,infraspecificEpithet,scientificNameAuthorship
-19664699.37,-5462920.067,385,837,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78468 - 51),NIWA,MBIS White shark tagging,Occurrence,Shark 78468 - 51,Mature male 400 cm (TL),Shark 78468,1,male,present,,2008,Pacific Ocean,-43.9837,-176.651,WGS84,10000,POINT (-176.651 -43.9837),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
16821710.89,-2491990.336,386,637,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64036 - 125),NIWA,MBIS White shark tagging,Occurrence,Shark 64036 - 125,Immature female 440 cm (TL),Shark 64036,1,female,present,,2007,Pacific Ocean,-21.8372,151.112,WGS84,10000,POINT (151.112 -21.8372),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19667371.04,-5441625.74,387,838,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78468 - 52),NIWA,MBIS White shark tagging,Occurrence,Shark 78468 - 52,Mature male 400 cm (TL),Shark 78468,1,male,present,,2008,Pacific Ocean,-43.8459,-176.675,WGS84,10000,POINT (-176.675 -43.8459),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
16878372.51,-2589867.2,388,638,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64036 - 126),NIWA,MBIS White shark tagging,Occurrence,Shark 64036 - 126,Immature female 440 cm (TL),Shark 64036,1,female,present,,2007,Pacific Ocean,-22.651,151.621,WGS84,10000,POINT (151.621 -22.651),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
17009618.19,-2681992.478,389,639,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64036 - 127),NIWA,MBIS White shark tagging,Occurrence,Shark 64036 - 127,Immature female 440 cm (TL),Shark 64036,1,female,present,,2007,Pacific Ocean,-23.4126,152.8,WGS84,10000,POINT (152.8 -23.4126),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19665033.33,-5435623.405,390,839,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78468 - 53),NIWA,MBIS White shark tagging,Occurrence,Shark 78468 - 53,Mature male 400 cm (TL),Shark 78468,1,male,present,,2008,Pacific Ocean,-43.807,-176.654,WGS84,10000,POINT (-176.654 -43.807),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19689189.66,-5373178.042,391,840,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78468 - 54),NIWA,MBIS White shark tagging,Occurrence,Shark 78468 - 54,Mature male 400 cm (TL),Shark 78468,1,male,present,,2008,Pacific Ocean,-43.4008,-176.871,WGS84,10000,POINT (-176.871 -43.4008),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
17007948.4,-2710464.292,392,640,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64036 - 128),NIWA,MBIS White shark tagging,Occurrence,Shark 64036 - 128,Immature female 440 cm (TL),Shark 64036,1,female,present,,2007,Pacific Ocean,-23.6471,152.785,WGS84,10000,POINT (152.785 -23.6471),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
16981899.64,-2653558.967,393,641,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64036 - 129),NIWA,MBIS White shark tagging,Occurrence,Shark 64036 - 129,Immature female 440 cm (TL),Shark 64036,1,female,present,,2007,Pacific Ocean,-23.178,152.551,WGS84,10000,POINT (152.551 -23.178),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19661248.46,-5388281.848,394,841,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78468 - 55),NIWA,MBIS White shark tagging,Occurrence,Shark 78468 - 55,Mature male 400 cm (TL),Shark 78468,1,male,present,,2008,Pacific Ocean,-43.4993,-176.62,WGS84,10000,POINT (-176.62 -43.4993),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
16913883.43,-2648970.178,395,642,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64036 - 130),NIWA,MBIS White shark tagging,Occurrence,Shark 64036 - 130,Immature female 440 cm (TL),Shark 64036,1,female,present,,2007,Pacific Ocean,-23.1401,151.94,WGS84,10000,POINT (151.94 -23.1401),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19675608.68,-5363821.42,396,842,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78468 - 56),NIWA,MBIS White shark tagging,Occurrence,Shark 78468 - 56,Mature male 400 cm (TL),Shark 78468,1,male,present,,2008,Pacific Ocean,-43.3397,-176.749,WGS84,10000,POINT (-176.749 -43.3397),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
16879485.71,-2702214.991,397,643,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64036 - 131),NIWA,MBIS White shark tagging,Occurrence,Shark 64036 - 131,Immature female 440 cm (TL),Shark 64036,1,female,present,,2007,Pacific Ocean,-23.5792,151.631,WGS84,10000,POINT (151.631 -23.5792),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19551487.45,-5398477.407,398,201,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57036 - 39),NIWA,MBIS White shark tagging,Occurrence,Shark 57036 - 39,Immature male 320-350 cm (TL),Shark 57036,1,male,present,,2005,Pacific Ocean,-43.5657,-175.634,WGS84,10000,POINT (-175.634 -43.5657),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19666146.52,-5445562.557,399,843,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78468 - 57),NIWA,MBIS White shark tagging,Occurrence,Shark 78468 - 57,Mature male 400 cm (TL),Shark 78468,1,male,present,,2008,Pacific Ocean,-43.8714,-176.664,WGS84,10000,POINT (-176.664 -43.8714),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
16865904.73,-2751799.714,400,644,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64036 - 132),NIWA,MBIS White shark tagging,Occurrence,Shark 64036 - 132,Immature female 440 cm (TL),Shark 64036,1,female,present,,2007,Pacific Ocean,-23.9868,151.509,WGS84,10000,POINT (151.509 -23.9868),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19593009.62,-5488048.375,401,202,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57036 - 40),NIWA,MBIS White shark tagging,Occurrence,Shark 57036 - 40,Immature male 320-350 cm (TL),Shark 57036,1,male,present,,2005,Pacific Ocean,-44.1459,-176.007,WGS84,10000,POINT (-176.007 -44.1459),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19625960.19,-5462827.242,402,844,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78468 - 58),NIWA,MBIS White shark tagging,Occurrence,Shark 78468 - 58,Mature male 400 cm (TL),Shark 78468,1,male,present,,2008,Pacific Ocean,-43.9831,-176.303,WGS84,10000,POINT (-176.303 -43.9831),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19727483.56,-5469590.482,403,203,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57036 - 41),NIWA,MBIS White shark tagging,Occurrence,Shark 57036 - 41,Immature male 320-350 cm (TL),Shark 57036,1,male,present,,2005,Pacific Ocean,-44.0268,-177.215,WGS84,10000,POINT (-177.215 -44.0268),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
16889281.82,-2745830.598,404,645,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64036 - 133),NIWA,MBIS White shark tagging,Occurrence,Shark 64036 - 133,Immature female 440 cm (TL),Shark 64036,1,female,present,,2007,Pacific Ocean,-23.9378,151.719,WGS84,10000,POINT (151.719 -23.9378),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19531561.26,-5477443.33,405,204,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57036 - 42),NIWA,MBIS White shark tagging,Occurrence,Shark 57036 - 42,Immature male 320-350 cm (TL),Shark 57036,1,male,present,,2005,Pacific Ocean,-44.0775,-175.455,WGS84,10000,POINT (-175.455 -44.0775),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
16896294.95,-2743029.55,406,646,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64036 - 134),NIWA,MBIS White shark tagging,Occurrence,Shark 64036 - 134,Immature female 440 cm (TL),Shark 64036,1,female,present,,2007,Pacific Ocean,-23.9148,151.782,WGS84,10000,POINT (151.782 -23.9148),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19600690.66,-5464142.356,407,845,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78468 - 59),NIWA,MBIS White shark tagging,Occurrence,Shark 78468 - 59,Mature male 400 cm (TL),Shark 78468,1,male,present,,2008,Pacific Ocean,-43.9916,-176.076,WGS84,10000,POINT (-176.076 -43.9916),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19639986.44,-5534567.207,408,205,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57036 - 43),NIWA,MBIS White shark tagging,Occurrence,Shark 57036 - 43,Immature male 320-350 cm (TL),Shark 57036,1,male,present,,2005,Pacific Ocean,-44.445,-176.429,WGS84,10000,POINT (-176.429 -44.445),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
16872695.22,-2722414.538,409,647,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64036 - 135),NIWA,MBIS White shark tagging,Occurrence,Shark 64036 - 135,Immature female 440 cm (TL),Shark 64036,1,female,present,,2007,Pacific Ocean,-23.7454,151.57,WGS84,10000,POINT (151.57 -23.7454),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19611822.61,-5460321.31,410,846,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78468 - 60),NIWA,MBIS White shark tagging,Occurrence,Shark 78468 - 60,Mature male 400 cm (TL),Shark 78468,1,male,present,,2008,Pacific Ocean,-43.9669,-176.176,WGS84,10000,POINT (-176.176 -43.9669),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19701768.76,-5509808.544,411,206,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57036 - 44),NIWA,MBIS White shark tagging,Occurrence,Shark 57036 - 44,Immature male 320-350 cm (TL),Shark 57036,1,male,present,,2005,Pacific Ocean,-44.286,-176.984,WGS84,10000,POINT (-176.984 -44.286),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
16850653.96,-2728277.464,412,648,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64036 - 136),NIWA,MBIS White shark tagging,Occurrence,Shark 64036 - 136,Immature female 440 cm (TL),Shark 64036,1,female,present,,2007,Pacific Ocean,-23.7936,151.372,WGS84,10000,POINT (151.372 -23.7936),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19614049,-5446813.428,413,847,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78468 - 61),NIWA,MBIS White shark tagging,Occurrence,Shark 78468 - 61,Mature male 400 cm (TL),Shark 78468,1,male,present,,2008,Pacific Ocean,-43.8795,-176.196,WGS84,10000,POINT (-176.196 -43.8795),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
